,Tables,Count
610,576 339 658 466 638 28 811 ,3666
611,277  -1  -1 466 774 316 638 649 811 512 ,3661
612,40 377 60 659 102 565 309 817 354 ,3656
613,277 277 466 638 469 811 123 113 759 87 ,3656
614,277 466 638 649 ,3655
615,127 763  -1  -1 466 638 166 649 811 209 759 ,3648
616,466 316 638 166 166 649 811 759 674 45 ,3642
617,127 763 466 466 575 638 200 811 ,3640
618,705 309 ,3635
619,682  -1 759 481 ,3628
620,730 730 689 277 277 506 506 466 638 649 811 209 209 663 663 759 481 ,3626
621,774 649 811 209 ,3615
622,181 632 ,3611
623,277 218  -1  -1 466 638 817 649 233 811 ,3610
624,543 543 543 543 543 543 649 811 209 ,3608
625,212 428 726 638 166 166 279 485 649 811 759 ,3600
626,212 466 638 166 166 543 93 649 811 122 ,3600
627, -1  -1 638 181 261 296 28 28 620 820 649 ,3600
628,212 428 726 466 638 649 811 759 759 512 ,3592
629,714 371 638 644 ,3591
630,730 277  -1 466 511 638 145 543 543 649 811 759 ,3586
631,445 264 638 775 759 ,3572
632,699 688 277 466 638 811 756 ,3570
633,193 649 ,3559
634,565 237 708 190 ,3558
635,730  -1 638 200 663 ,3555
636,277 466 638 166 811 759 ,3550
637,745 454 24 ,3548
638,638 817 111 ,3546
639,638 649 811 209 759 759 512 ,3535
640,638 811 209 759 199 564 ,3535
641,28 124 ,3535
642,559 277 218  -1  -1  -1 466 466 511 638 166 166 166 166 166 482 27 649 649 811 759 759 759 759 759 441 208 293 674 61 61 45 ,3534
643,277 466 638 811 759 512 165 ,3534
644,466 638 166 649 811 209 759 759 ,3522
645,296 399 ,3521
646,178 178 466 466 316 711 638 343 505 207 401 401 401 500 649 811 185 ,3520
647,212 316 638 166 166 485 649 ,3512
648,37 309 41 698 809 ,3512
649,558 1 ,3503
650, -1 711 638 343 811 811 209 138 70 759 ,3501
651,730 638 181 261 296 28 28 620 820 649 ,3500
652,247 93 1 ,3493
653,430 277 ,3463
654,243 277 316 638 166 166 649 811 759 ,3456
655,127 681 775 292 ,3453
656,638 817 682 553 ,3453
657, -1 31 505 401 145 651 24 1 ,3444
658,442 24 409 676 476 120 498 ,3444
659,511 638 811 759 ,3441
660,212 127  -1  -1  -1  -1 466 466 28 668 543 649 811 ,3440
661,803 637 106 171 197 ,3440
662,106 171 197 ,3440
663,127 638 649 759 ,3438
664,466 649 811 149 521 150 36 36 349 452 ,3438
665,277 466 638 811 209 56 ,3430
666,699 372 277 277  -1 218  -1  -1 466 638 817 649 811 759 759 524 293 674 61 45 ,3424
667,819 490 728 689 277 27 649 441 459 ,3416
668,212  -1 466 638 719 758 166 649 811 ,3402
669,243 277 218 466 466 638 817 166 649 811 759 759 ,3400
670,166 649 811 ,3398
671,496 513 127  -1  -1  -1  -1  -1  -1  -1  -1 466 466 711 511 638 343 792 166 649 811 209 70 759 759 759 481 481 481 ,3393
672,466 511 638 252 811 759 519 49 487 ,3384
673,466 638 543 649 811 ,3377
674,277 466 511 638 649 811 759 ,3370
675,27 759 50 441 208 ,3365
676,209 248 ,3364
677,277 277 277 277 746 542  -1 466 316 638 543 649 811 512 ,3360
678,27 759 50 421 ,3357
679,127 681 401 401 401 401 166 23 759 759 481 481 ,3348
680,466 638 278 630 811 663 759 759 481 ,3342
681, -1 466 582 511 638 28 649 811 759 674 45 ,3336
682,277 277 277 277 466 638 101 811 209 759 564 ,3332
683,435 132 607 516 516 693 272 538 538 ,3330
684,656 647 145 24 717 ,3324
685,638 278 630 759 ,3321
686,277 218 817 132 516 693 653 546 538 ,3320
687,811 612 149 521 36 ,3318
688, -1  -1 28 398 9 145 24 1 409 409 676 676 676 676 676 676 676 ,3315
689,372 277  -1 466 466 638 261 193 401 649 ,3312
690,466 711 638 200 508 811 644 ,3312
691,638 811 70 759 ,3309
692,372 277 466 638 296 401 543 23 649 811 ,3303
693,277 277 746 811 759 512 ,3300
694,277 299 785 ,3288
695,466 466 638 233 302 476 811 759 ,3283
696, -1 511 638 811 111 759 ,3280
697,689 27 649 811 759 759 50 441 459 208 ,3276
698,253 253 253 253 253 466 466 466 638 28 28 811 759 519 199 564 ,3270
699,243 277 638 811 759 ,3268
700,730 811 209 612 249 663 663 ,3264
701,277 145 649 ,3264
702,369 555 200 632 ,3258
703,466 638 811 759 149 149 749 521 729 ,3258
704,451 253 253 253 253 253 466 638 28 28 811 759 759 519 199 564 ,3255
705,366 496 127 763 506 506 466 638 805 338 303 644 167 167 ,3245
706,466 774 638 166 145 24 409 649 811 759 ,3240
707,9 145 24 409 ,3237
708,638 811 209 759 481 149 149 452 ,3235
709,819 490 83 743 728 728 ,3223
710,745 454 454 454 ,3219
711,277  -1 466 638 811 209 759 481 481 519 512 165 ,3212
712,638 28 508 644 ,3207
713,714 716 371 466 638 343 792 644 815 404 770 759 741 ,3204
714,402 390 ,3197
715,356 759 ,3197
716,511 638 811 209 759 ,3192
717, -1 638 811 209 318 552 759 149 ,3180
718,28 154 ,3176
719,127 178 681 620 ,3164
720,466 638 649 200 811 759 122 ,3162
721,99  -1 466 638 811 209 759 759 519 564 ,3157
722,265 763  -1 805 817 303 ,3156
723,714 804 533 371  -1 638 811 644 759 ,3152
724,699 277 277 277  -1  -1 638 811 ,3143
725,716 555 200 461 ,3141
726,277 277  -1  -1 466 774 649 811 ,3140
727,506 218  -1 638 817 811 ,3136
728,277 466 638 649 811 759 759 ,3132
729,127 146 178  -1 466 638 649 ,3128
730,277 277 466 638 811 209 ,3128
731,714 371 404 ,3126
732, -1 178 638 174 651 620 649 811 ,3126
733,466 511 638 811 759 ,3124
734,264 689 277  -1 775 ,3120
735,200 338 ,3120
736,127 277 638 681 649 759 ,3115
737,277  -1  -1 377 60 659 102 565  -1  -1 309 309 ,3115
738,277 181 261 28 28 ,3112
739,277 466 466 638 811 759 ,3109
740,514 257 638 811 ,3108
741,243 277 466 638 278 811 811 481 765 ,3108
742,511 638 555 147 200 811 759 149 149 ,3108
743,811 16 286 ,3106
744, -1 638 811 149 149 521 806 806 806 806 806 36 ,3105
745,166 697 144 649 ,3102
746,178 466 638 401 166 620 23 811 759 ,3101
747,638 543 649 811 759 ,3096
748,178 178 316 505 401 500 174 174 649 185 ,3090
749,603 811 209 759 759 ,3088
750,730  -1  -1  -1  -1 466 774 638 811 612 663 ,3084
751,253 253 466 638 811 759 199 564 ,3080
752,277 181 261 28 28 401 543 543 ,3080
753,496 513  -1 398 145 24 ,3075
754,689 277 27 759 441 208 ,3075
755,316 638 811 209 ,3075
756, -1  -1 466 466 638 797 593 580 279 811 811 759 759 ,3072
757,166 578 578 380 649 811 759 759 ,3072
758,689 274 48 277 435 ,3068
759,730 277 506 506 466 316 711 817 166 649 811 209 663 759 481 523 ,3060
760,277 649 759 ,3060
761,24 476 120 ,3052
762,819 490 83 728 728 ,3048
763,730 513 127 218  -1 511 638 817 200 811 552 552 663 759 481 519 49 ,3045
764,730 218  -1 511 638 817 817 200 811 552 552 663 682 759 481 519 49 ,3045
765,119 178 638 620 649 811 ,3035
766,774 649 ,3035
767,372 277 ,3034
768,277 774 582 28 811 ,3032
769,466 166 649 811 ,3031
770,688 277 ,3030
771,127 638 303 798 616 58 280 ,3030
772,277  -1 466 711 711 638 343 343 811 209 ,3030
773,466 774 711 511 638 343 811 209 759 ,3030
774, -1 9 145 24 409 ,3024
775,466 638 278 811 759 ,3024
776,243 277 ,3023
777,466 638 166 145 543 649 811 759 ,3020
778,70 759 481 ,3018
779,277 466 316 166 649 811 209 759 759 481 674 45 ,3014
780,277 277 277  -1  -1  -1 466 774 649 237 811 190 ,3013
781,212 127  -1 709 758 811 ,3012
782,253 466 638 811 209 759 519 564 ,3012
783,372 277 145 649 759 ,3012
784, -1 466 774 543 543 543 649 811 ,3012
785,212 559 277 638 450 166 649 759 ,3010
786,178 638 24 543 543 543 543 649 ,3010
787,466 316 511 638 811 209 759 759 759 461 ,3006
788,496 513 513 127 763 638 166 649 811 811 209 ,2996
789,451  -1 759 288 ,2988
790,243  -1 638 811 663 759 512 165 ,2988
791,127 146 681 811 ,2982
792,277 277 277  -1 466 649 811 ,2980
793,212 730 428  -1 466 466 316 638 28 222 758 485 649 811 663 759 759 ,2976
794,277 746 218 466 316 638 817 811 ,2975
795,217 277 466 638 649 ,2972
796,638 555 200 811 ,2972
797,464 466 638 817 817 811 609 ,2970
798,689 243 300 277 277 277 466 466 811 ,2968
799,466 466 638 166 145 649 811 759 ,2968
800,366 644 ,2962
801,366 355 491 714 716 371 308  -1 466 638 343 549 200 644 ,2961
802,212 428 726 316 649 ,2960
803,277 774 811 ,2956
804, -1  -1 306 28 9 145 24 1 409 ,2952
805,127 763 763 711 638 343 166 649 147 200 811 209 759 481 ,2951
806,466 638 811 612 759 132 ,2950
807,212 277 466 638 166 649 811 209 759 481 ,2944
808,277 466 638 469 811 123 113 759 87 ,2944
809,466 511 511 638 811 759 759 ,2941
810,366 716 466 508 811 156 644 ,2940
811,430 277 638 ,2936
812,819 490 83 743 728  -1 785 ,2934
813,699 48 277 746  -1 466 638 435 811 ,2928
814,277 277  -1  -1 466 774 638 401 23 649 811 209 ,2928
815,277 428 466 466 638 166 145 482 279 649 237 811 759 759 759 190 ,2928
816,127 763 506 506 466 638 811 209 209 ,2926
817,212 277 715 245 638 649 237 811 209 759 190 ,2925
818,730 391 466 638 28 200 811 209 539 663 759 329 199 564 ,2925
819,166 578 380 649 811 759 ,2924
820, -1 209 733 ,2922
821,79 555 200 338 ,2922
822,466 466 638 166 649 649 811 759 ,2922
823,218 638 817 811 811 209 209 138 ,2919
824,466 316 711 711 638 343 811 209 209 644 ,2919
825,13 689  -1 775 209 547 132 607 516 693 653 546 538 ,2915
826,565 17 82 424 317 563 ,2915
827,178 466 316 711 711 638 792 792 401 401 502 543 620 820 649 200 200 338 338 811 332 474 185 ,2911
828,277 746 466 466 638 811 759 ,2910
829,483 466 638 166 482 649 811 759 ,2905
830,496 513  -1 817 649 150 ,2904
831,277 759 674 45 785 ,2904
832,759 519 49 ,2904
833,638 166 649 476 811 759 759 ,2902
834,127 763 763 466 638 805 166 649 811 303 759 759 ,2900
835,689 48 277 638 435 811 ,2896
836,218 218  -1  -1 466 711 711 638 343 343 792 792 811 209 209 644 ,2896
837,218 466 638 817 811 ,2888
838,430 277 817 ,2878
839,277 466 811 759 512 165 ,2870
840, -1 213 28 145 24 1 409 ,2870
841,213 442 145 24 409 676 ,2870
842,277 277 277 466 638 811 ,2862
843,212 243 277 711 638 343 792 817 649 811 682 759 481 ,2860
844,277 218  -1 466 638 817 811 ,2860
845,730 811 149 ,2858
846,277 638 28 811 190 628 ,2856
847,343 792 552 ,2856
848,110 145 767 354 678 ,2852
849,277  -1 466 638 811 ,2844
850,218  -1  -1 466 511 511 511 638 811 759 759 759 ,2840
851,366 730 716 466 711 638 343 200 811 43 644 815 331 167 342 ,2838
852,127 466 811 ,2836
853,166 543 649 759 ,2835
854,277  -1 466 316 511 638 811 759 ,2832
855, -1 543 649 ,2830
856,699 699 277 277  -1  -1  -1  -1  -1 466 511 638 649 649 811 759 293 674 45 ,2821
857,730 730  -1 555 311 811 663 663 149 521 36 452 545 22 201 ,2820
858,218  -1 638 817 811 ,2820
859,466 316 638 380 649 759 759 ,2820
860,774 543 649 ,2820
861,649 759 ,2820
862,237 190 ,2819
863,730 257 711 343 811 ,2816
864,31 505 505 164 401 651 ,2814
865,24 476 120 572 ,2814
866,212 673 810 715 245  -1 649 811 811 209 190 ,2810
867,558 93 1 ,2802
868,127 277 681 649 759 ,2796
869,127 763 466 638 805 303 644 167 ,2793
870, -1 466 638 351 380 649 811 209 759 ,2793
871,24 199 ,2790
872,277 277 277 277 277 28 166 668 543 543 543 814 649 811 209 663 759 512 ,2788
873,730 730  -1  -1 543 663 663 759 ,2784
874, -1  -1  -1  -1  -1  -1  -1 466 711 511 638 343 811 209 663 759 759 759 149 ,2783
875, -1  -1  -1  -1  -1  -1  -1 466 711 511 638 343 811 209 663 759 759 521 349 ,2783
876,638 222 797 758 811 ,2780
877,218 466 638 811 759 759 674 45 ,2779
878,277 277 466 638 166 649 811 209 759 ,2776
879,638 543 27 811 209 ,2776
880,699 277 277 277 746 97  -1 466 811 674 45 ,2773
881,466 316 711 711 638 343 555 200 811 209 209 644 ,2772
882,243 277 466 811 759 512 165 ,2766
883,466 711 711 638 343 811 209 209 644 ,2766
884,730 277  -1 711 638 343 811 552 663 ,2765
885,466 638 811 209 199 564 ,2765
886,127 763  -1 303 167 ,2757
887,730  -1  -1  -1  -1 181 261 555 28 28 649 663 759 ,2754
888,379 638 209 736 736 757 ,2752
889, -1 638 166 543 649 811 113 ,2745
890,178 178  -1  -1 466 316 711 511 638 505 401 500 174 166 649 811 209 185 759 759 481 ,2736
891, -1  -1 466 638 28 166 668 543 649 811 759 759 ,2730
892,559 277 466 638 450 222 758 649 811 ,2728
893,277 316 638 811 759 ,2728
894,129 322 342 ,2706
895,372 277 466 638 811 209 209 759 287 785 785 ,2706
896,811 149 521 ,2706
897,217 277 466 638 166 649 811 209 759 759 481 481 481 519 ,2704
898,573 775 292 ,2700
899,466 466 316 638 638 811 175 644 644 ,2694
900,277 277  -1 466 649 811 ,2692
901,277 277 277 277 277 277 746 97 811 209 ,2684
902,27 50 ,2677
903,699 699 277 277 277 466 466 638 101 811 759 481 221 199 564 ,2665
904,277 232 428 343 166 482 649 811 209 209 552 759 481 ,2664
905,638 759 646 223 223 ,2664
906, -1 466 638 401 23 649 811 ,2655
907,464 774 638 817 649 811 ,2652
908,157 716 720 661 759 ,2652
909,430 277 466 638 811 ,2652
910,127 763 466 638 811 ,2652
911,466 638 189 811 209 674 45 ,2652
912,277 466 638 759 ,2646
913, -1  -1 218 466 711 638 343 273 817 166 543 543 543 649 811 209 759 759 ,2646
914,253 253  -1 466 466 638 24 811 209 759 759 481 519 199 564 ,2640
915, -1  -1 749 599 ,2640
916,178 178  -1 466 638 505 401 401 500 174 166 620 649 811 209 185 759 481 ,2640
917,730 817 811 209 111 759 149 149 ,2639
918,357 638 817 775 ,2637
919,372 277 638 28 668 811 209 ,2634
920,309 41 698 809 ,2634
921,366 493 355 491 716 ,2632
922,366 355 491 714 716 371  -1 466 638 343 549 200 644 ,2632
923,178 466 638 207 401 620 23 811 ,2632
924,699 688 277  -1 ,2628
925,127 681 811 ,2628
926,186 264 573 357  -1 166 775 292 759 759 759 759 759 759 759 759 759 759 759 ,2625
927, -1 759 481 ,2624
928,638 181 261 28 28 820 649 ,2622
929,127 466 466 575 638 343 417 200 811 303 644 ,2620
930,243 277 466 638 820 820 649 811 759 759 ,2618
931,24 543 649 ,2618
932,178 466 649 811 ,2616
933, -1 466 351 630 811 663 759 481 ,2615
934,212 466 316 711 343 166 145 649 811 209 759 ,2610
935,746 542 ,2610
936,430 277 817 101 ,2608
937, -1 466 638 166 649 811 ,2608
938,817 216 199 ,2608
939,277 277 746 542 466 811 759 512 ,2604
940,466 466 638 207 401 401 166 543 620 1 23 380 649 811 759 759 759 ,2604
941,277 178  -1 466 638 649 811 ,2596
942,638 278 811 759 481 ,2596
943,178 178 316 511 401 401 174 166 649 185 759 759 481 481 ,2592
944,714 804 533 371 644 404 ,2585
945,393 393 145 767 ,2584
946,247  -1 389  -1 558 145 93 1 ,2580
947,413  -1 98 10 817 104 444 255 ,2580
948,413 98 10 327 51 444 255 ,2580
949,466 466 711 711 638 343 343 28 811 209 149 521 729 150 154 806 806 806 806 806 349 ,2580
950,466 466 711 711 638 343 343 28 811 209 149 521 154 806 806 806 806 806 806 349 199 564 ,2580
951, -1 581 678 ,2576
952,243  -1 638 811 759 512 165 ,2575
953,638 166 543 649 200 759 ,2575
954,466 774 638 166 649 811 759 ,2574
955,366 366 493 493  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1 200 759 759  -1 ,2570
956,730 714 804 533 371 218 391 466 711 638 343 817 811 644 ,2568
957,513 513 127 638 681 200 811 811 811 149 ,2568
958,699 699 277 277 218  -1  -1  -1 466 511 638 649 811 759 293 674 45 ,2568
959,277 277 466 174 101 811 759 519 329 325 221 199 564 ,2568
960,218 466 638 811 ,2568
961,40 817 354 ,2560
962,714 804 533 371 167 342 ,2560
963,277  -1  -1  -1  -1 649 811 209 209 465 ,2553
964,178  -1 638 620 811 185 ,2553
965,366 308  -1 466 466 638 811 811 156 644 770 759 ,2550
966,730 730 730 466 257 711 511 638 343 200 811 811 209 552 663 759 ,2550
967,217 277  -1  -1 466 638 166 649 811 209 759 759 481 481 481 519 785 ,2550
968, -1 519 ,2550
969,711 638 343 811 811 759 ,2550
970,100 742 666 ,2548
971,638 811 674 45 114 ,2548
972,296 198 399 ,2548
973,511 481 ,2542
974,428 166 482 543 543 649 ,2540
975,428 166 482 543 649 ,2540
976,277 466 638 811 759 759 ,2530
977, -1 466 774 638 401 23 649 649 811 ,2530
978,466 638 620 649 811 ,2528
979,797 758 811 ,2528
980,277  -1  -1 287 785 ,2524
981,565 814 297 ,2522
982,714 804 533 371 638 644 ,2520
983,277 132 516 693 653 546 538 ,2520
984,178 316 649 811 ,2517
985,649 623 226 521 150  -1 ,2516
986,270 121 ,2515
987,638 166 543 649 ,2511
988,277 330 466 466 711 511 638 817 200 200 338 811 612 759 ,2510
989,541 811 209 759 759 519 ,2510
990,819 739 728 266 314 ,2508
991,466 316 638 543 649 811 209 ,2508
992,372 277 466 638 811 209 209 287 785 785 ,2505
993,556 232 145 767 ,2505
994,377 60 659 102 565  -1  -1  -1  -1  -1  -1  -1 309 309 765 287 287 287 287 785 ,2502
995,638 811 209 149 149 521 806 806 ,2502
996,711 343 200 ,2500
997,217 277 466 638 811 759 481 ,2496
998,277  -1  -1 466 638 649 811 385 ,2496
999,506  -1 558 145 93 717 ,2496
1000,689 277  -1 638 811 ,2495
1001,178 316 638 649 811 ,2492
1002,193 649 759 ,2492
1003,466 638 296 649 811 ,2488
1004,466 466 316 166 166 166 279 380 649 759 190 594 ,2486
1005,716 127 763 466 466 638 200 811 644 214 759 759 ,2484
1006,556  -1 145 ,2483
1007,79 70 ,2481
1008,212 730 557 704 277  -1 466 638 28 222 758 649 811 663 759 ,2480
1009,277 466 774 638 811 209 ,2476
1010,699 699 277 277  -1  -1 466 638 811 ,2475
1011,759 481 519 49 ,2472
1012,774 649 811 209 759 ,2468
1013, -1 811 149 521 36 452 ,2466
1014,795 277 638 649 811 ,2464
1015,730 372 277 506 506 506 506 506 506 506 506 466 638 811 209 209 287 785 785 ,2460
1016,59 811 209 544 759 ,2460
1017,277 277 178  -1  -1  -1 638 649 649 649 811 ,2460
1018,430 277 638 811 ,2457
1019,714 371 343 644 815 404 ,2455
1020,127 277  -1  -1  -1  -1 774 638 649 811 149 521 ,2455
1021, -1 222 758 811 209 759 56 ,2450
1022,372 277 638 820 649 ,2444
1023,730 343 200 811 209 539 138 552 663 ,2440
1024, -1 689 277 811 ,2438
1025, -1 638 28 166 668 543 543 649 811 209 759 226 521 729 150 88 ,2436
1026,466 466 511 638 166 697 649 811 759 481 ,2436
1027,638 811 524 293 674 61 45 114 ,2436
1028,638 811 759 199 564 ,2432
1029,119 178 638 620 649 811 474 ,2430
1030, -1 466 711 711 638 ,2427
1031,638 811 759 293 674 45 114 73 ,2422
1032,730 811 209 663 ,2421
1033,730 711 638 811 663 ,2420
1034,699 277 277 277 277  -1  -1 466 466 638 101 811 759 481 221 199 564 ,2420
1035,277 466 638 649 811 759 ,2420
1036,811 209 124 ,2420
1037,466 638 649 759 519 199 564 ,2418
1038, -1 759 ,2417
1039,209 138 ,2416
1040,316 166 649 759 ,2414
1041,638 649 759 ,2412
1042,27 811 759 759 441 208 55 ,2410
1043,730  -1 811 149 149 150 ,2407
1044,181 261 28 28 401 543 543 ,2406
1045,277 466 774 638 811 ,2404
1046,730 638 811 209 612 663 ,2403
1047,155 183 711 ,2402
1048,466 638 469 811 123 776 113 87 ,2401
1049,186 186 573 638 775 292 ,2400
1050,819 490 83 743 728 ,2400
1051,127 466 774 638 543 543 543 649 811 759 ,2400
1052,277 428 466 638 482 543 649 ,2400
1053,277 466 638 319 811 759 ,2400
1054,774 316 638 811 ,2400
1055,277  -1 746 218 466 316 638 817 811 759 ,2394
1056,178 466 638 649 811 185 759 86 ,2394
1057, -1 466 638 649 811 ,2388
1058,178 638 620 811 759 ,2388
1059,277 277 277  -1 466 466 638 811 759 481 221 199 564 ,2387
1060,241  -1 774 511 638 543 649 811 759 487 ,2385
1061,277  -1 222 758 811 811 ,2385
1062,745 745 454 145 24 1 1 409 476 ,2380
1063,24 1 1 409 476 476 120 501 498 ,2380
1064, -1 774 28 207 24 668 543 649 811 ,2378
1065,277 638 811 759 ,2377
1066,466 638 812 222 758 811 759 ,2376
1067,605 735 ,2373
1068,161 759 ,2368
1069, -1 145 ,2365
1070,804 533  -1 638 811 644 759 ,2364
1071,689 277 638 759 ,2361
1072,277 277 277 466 316 811 ,2360
1073,466 774 638 811 209 ,2360
1074,511 811 ,2359
1075,212 483 715 245  -1 28 649 237 811 209 759 190 628 ,2358
1076,300  -1 393 638 145 27 811 50 441 ,2358
1077,730 714 371 218 391 466 711 638 343 817 811 644 ,2354
1078,638 343 555 549 147 200 200 811 551 318 552 149 ,2354
1079,264 573 466 638 775 811 209 759 759 564 ,2352
1080,277 369 568  -1 466 774 638 620 649 811 512 ,2352
1081,277 466 466 511 638 638 811 759 ,2352
1082,259 212 428 726 483 638 145 482 482 649 649 811 209 ,2349
1083,127 466 466 575 638 343 200 811 303 644 ,2349
1084, -1 511 638 663 759 ,2346
1085,811 293 674 45 ,2346
1086,220 466 24 649 233 811 209 759 ,2345
1087, -1  -1  -1  -1 79 79 79 79 ,2345
1088,212 638 166 649 811 ,2344
1089,466 638 233 811 ,2343
1090,15 817 817 811 209 111 268 759 759 481 481 ,2340
1091,178 316 401 23 649 ,2340
1092,811 209 612 ,2340
1093,496 513 377 60 659 102 565 309 103 103 ,2338
1094,178 466 316 638 502 174 649 811 185 ,2331
1095,366 716 555 200 156 461 ,2328
1096,277 277 178  -1 466 638 649 811 ,2328
1097,277 649 811 ,2328
1098,166 543 649 101 759 199 564 ,2328
1099,730 730  -1 257 638 811 811 209 209 663 ,2324
1100,316 638 811 209 124 ,2324
1101,638 797 799 799 580 811 ,2324
1102,218 466 638 817 200 644 ,2317
1103,277 435 132 516 516 693 538 ,2316
1104,496 513 145 ,2315
1105,127 146  -1  -1 638 681 649 200 ,2315
1106,277 277 466 638 811 ,2314
1107,366 215 371 127 466 711 638 343 343 200 338 303 644 331 167 342 ,2310
1108,243 277 638 759 ,2310
1109,28 28 768 744 ,2310
1110,730 277 466 638 811 249 ,2305
1111,277  -1 ,2305
1112,212  -1 679 679 709 709 758 649 811 ,2300
1113,277  -1 466 774 638 620 649 811 512 ,2300
1114,466 711 638 343 811 32 ,2300
1115,466 638 278 630 811 759 ,2300
1116,466 638 233 302 476 811 759 ,2298
1117,496 513 466 638 145 27 759 441 208 ,2296
1118,505 401 651 ,2296
1119,401 401 502 502 145 24 595 ,2296
